data_center,tier,array_name,controller_name,array_port_name,switch_name,switch_port
KC1,Tier 0g,KC1T0G240,,1:03:03,KC1R10,fc8/22
KC1,Tier 0g,KC1T0G240,,1:03:04,KC1R15,fc8/13
KC1,Tier 0g,KC1T0G240,,1:04:01,,
KC1,Tier 0g,KC1T0G240,,1:04:02,,
KC1,Tier 0g,KC1T0G240,,1:04:03,,
KC1,Tier 0g,KC1T0G240,,1:04:04,KC1R14,fc8/33
KC1,Tier 0g,KC1T0G240,,1:05:01,,
KC1,Tier 0g,KC1T0G240,,1:05:02,,
KC1,Tier 0g,KC1T0G240,,1:05:03,,
KC1,Tier 0g,KC1T0G240,,1:05:04,KC1R11,fc2/23
KC1,Tier 0g,KC1T0G240,,1:06:01,,
KC1,Tier 0g,KC1T0G240,,1:06:02,,
KC1,Tier 0g,KC1T0G240,,1:06:03,,
KC1,Tier 0g,KC1T0G240,,1:06:04,KC1R12,fc4/0
KC1,Tier 0g,KC1T0G240,,2:00:01,,
KC1,Tier 0g,KC1T0G240,,2:00:02,KC1R15,fc8/10
KC1,Tier 0g,KC1T0G240,,2:00:03,,
KC1,Tier 0g,KC1T0G240,,2:00:04,KC1B15,fc1/13
KC1,Tier 0g,KC1T0G240,,2:03:01,,
KC1,Tier 0g,KC1T0G240,,2:03:02,,
KC1,Tier 0g,KC1T0G240,,2:03:03,KC1B10,fc1/22
KC1,Tier 0g,KC1T0G240,,2:03:04,KC1B15,fc7/13
KC1,Tier 0g,KC1T0G240,,2:04:01,,
KC1,Tier 0g,KC1T0G240,,2:04:02,,
KC1,Tier 0g,KC1T0G240,,2:04:03,,
KC1,Tier 0g,KC1T0G240,,2:04:04,KC1B14,fc7/33
KC1,Tier 0g,KC1T0G240,,2:05:01,,
KC1,Tier 0g,KC1T0G240,,2:05:02,,
KC1,Tier 0g,KC1T0G240,,2:05:03,,
KC1,Tier 0g,KC1T0G240,,2:05:04,KC1B11,fc1/23
KC1,Tier 0g,KC1T0G240,,2:06:01,,
KC1,Tier 0g,KC1T0G240,,2:06:02,,
KC1,Tier 0g,KC1T0G240,,2:06:03,,
KC1,Tier 0g,KC1T0G240,,2:06:04,KC1B12,fc3/0
KC1,Tier 0g,KC1T0G240,,3:00:01,,
KC1,Tier 0g,KC1T0G240,,3:00:02,KC1B15,fc8/10
KC1,Tier 0g,KC1T0G240,,3:00:03,,
KC1,Tier 0g,KC1T0G240,,3:00:04,KC1B15,fc2/13
KC1,Tier 0g,KC1T0G240,,3:03:01,,
KC1,Tier 0g,KC1T0G240,,3:03:02,,
KC1,Tier 0g,KC1T0G240,,3:03:03,KC1B10,fc8/22
KC1,Tier 0g,KC1T0G240,,3:03:04,KC1B15,fc8/13
KC1,Tier 0g,KC1T0G240,,3:04:01,,
KC1,Tier 0g,KC1T0G240,,3:04:02,,
KC1,Tier 0g,KC1T0G240,,3:04:03,,
KC1,Tier 0g,KC1T0G240,,3:04:04,KC1B14,fc8/33
KC1,Tier 0g,KC1T0G240,,3:05:01,,
KC1,Tier 0g,KC1T0G240,,3:05:02,,
KC1,Tier 0g,KC1T0G240,,3:05:03,,
KC1,Tier 0g,KC1T0G240,,3:05:04,KC1B11,fc2/23
KC1,Tier 0g,KC1T0G240,,3:06:01,,
KC1,Tier 0g,KC1T0G240,,3:06:02,,
KC1,Tier 0g,KC1T0G240,,3:06:03,,
KC1,Tier 0g,KC1T0G240,,3:06:04,KC1B12,fc4/0
KC1,Tier 0g,KC1T0G240,,0:01:01,,
KC1,Tier 0g,KC1T0G240,,0:01:02,,
KC1,Tier 0g,KC1T0G240,,0:01:03,,
KC1,Tier 0g,KC1T0G240,,0:01:04,,
KC1,Tier 0g,KC1T0G240,,0:02:01,,
KC1,Tier 0g,KC1T0G240,,0:02:02,,
KC1,Tier 0g,KC1T0G240,,0:02:03,,
KC1,Tier 0g,KC1T0G240,,0:02:04,,
KC1,Tier 0g,KC1T0G240,,1:01:01,,
KC1,Tier 0g,KC1T0G240,,1:01:02,,
KC1,Tier 0g,KC1T0G240,,1:01:03,,
KC1,Tier 0g,KC1T0G240,,1:01:04,,
KC1,Tier 0g,KC1T0G240,,1:02:01,,
KC1,Tier 0g,KC1T0G240,,1:02:02,,
KC1,Tier 0g,KC1T0G240,,1:02:03,,
KC1,Tier 0g,KC1T0G240,,1:02:04,,
KC1,Tier 0g,KC1T0G240,,2:01:01,,
KC1,Tier 0g,KC1T0G240,,2:01:02,,
KC1,Tier 0g,KC1T0G240,,2:01:03,,
KC1,Tier 0g,KC1T0G240,,2:01:04,,
KC1,Tier 0g,KC1T0G240,,2:02:01,,
KC1,Tier 0g,KC1T0G240,,2:02:02,,
KC1,Tier 0g,KC1T0G240,,2:02:03,,
KC1,Tier 0g,KC1T0G240,,2:02:04,,
KC1,Tier 0g,KC1T0G240,,3:01:01,,
KC1,Tier 0g,KC1T0G240,,3:01:02,,
KC1,Tier 0g,KC1T0G240,,3:01:03,,
KC1,Tier 0g,KC1T0G240,,3:01:04,,
KC1,Tier 0g,KC1T0G240,,3:02:01,,
KC1,Tier 0g,KC1T0G240,,3:02:02,,
KC1,Tier 0g,KC1T0G240,,3:02:03,,
KC1,Tier 0g,KC1T0G240,,3:02:04,,
KC1,Tier 2g,KC1T2G237,,0:00:01,KC1B10,fc8/35
KC1,Tier 2g,KC1T2G237,,0:00:02,KC1R10,fc2/35
KC1,Tier 2g,KC1T2G237,,0:02:01,KC1R12,fc3/39
KC1,Tier 2g,KC1T2G237,,0:02:02,KC1B12,fc1/39
KC1,Tier 2g,KC1T2G237,,0:02:03,KC1R15,fc2/7
KC1,Tier 2g,KC1T2G237,,0:02:04,KC1B15,fc1/7
KC1,Tier 2g,KC1T2G237,,1:00:01,KC1B10,fc2/35
KC1,Tier 2g,KC1T2G237,,1:00:02,KC1R10,fc8/35
KC1,Tier 2g,KC1T2G237,,1:02:01,KC1R12,fc1/39
KC1,Tier 2g,KC1T2G237,,1:02:02,KC1B12,fc3/39
KC1,Tier 2g,KC1T2G237,,1:02:03,KC1R15,fc1/7
KC1,Tier 2g,KC1T2G237,,1:02:04,KC1B15,fc2/7
KC1,Tier 2g,KC1T2G237,,2:00:01,KC1B14,fc8/32
KC1,Tier 2g,KC1T2G237,,2:00:02,KC1R14,fc7/32
KC1,Tier 2g,KC1T2G237,,2:02:01,,
KC1,Tier 2g,KC1T2G237,,2:02:02,,
KC1,Tier 2g,KC1T2G237,,2:02:03,KC1R15,fc7/7
KC1,Tier 2g,KC1T2G237,,2:02:04,KC1B15,fc8/7
KC1,Tier 2g,KC1T2G237,,3:00:01,KC1B14,fc7/32
KC1,Tier 2g,KC1T2G237,,3:00:02,KC1R14,fc8/32
KC1,Tier 2g,KC1T2G237,,3:02:01,,
KC1,Tier 2g,KC1T2G237,,3:02:02,,
KC1,Tier 2g,KC1T2G237,,3:02:03,KC1R15,fc8/7
KC1,Tier 2g,KC1T2G237,,3:02:04,KC1B15,fc7/7
KC1,Tier 2g,KC1T2G237,,0:01:01,,
KC1,Tier 2g,KC1T2G237,,0:01:02,,
KC1,Tier 2g,KC1T2G237,,1:01:01,,
KC1,Tier 2g,KC1T2G237,,1:01:02,,
KC1,Tier 2g,KC1T2G237,,2:01:01,,
KC1,Tier 2g,KC1T2G237,,2:01:02,,
KC1,Tier 2g,KC1T2G237,,3:01:01,,
KC1,Tier 2g,KC1T2G237,,3:01:02,,
KC2,Tier 1d,KC2T1D156,,0:01:01,KC2B85,fc1/5
KC2,Tier 1d,KC2T1D156,,0:01:02,KC2R85,fc1/4
KC2,Tier 1d,KC2T1D156,,0:02:01,KC2R85,fc2/5
KC2,Tier 1d,KC2T1D156,,0:02:02,KC2B85,fc2/4
KC2,Tier 1d,KC2T1D156,,0:02:03,KC2R85,fc2/6
KC2,Tier 1d,KC2T1D156,,0:02:04,KC2B85,fc1/6
KC2,Tier 1d,KC2T1D156,,1:01:01,KC2B85,fc1/4
KC2,Tier 1d,KC2T1D156,,1:01:02,KC2R85,fc2/4
KC2,Tier 1d,KC2T1D156,,1:02:01,KC2R85,fc1/5
KC2,Tier 1d,KC2T1D156,,1:02:02,KC2B85,fc2/5
KC2,Tier 1d,KC2T1D156,,1:02:03,KC2R85,fc1/6
KC2,Tier 1d,KC2T1D156,,1:02:04,KC2B85,fc2/6
KC2,Tier 1d,KC2T1D156,,0:00:01,,
KC2,Tier 1d,KC2T1D156,,0:00:02,,
KC2,Tier 1d,KC2T1D156,,1:00:01,,
KC2,Tier 1d,KC2T1D156,,1:00:02,,
KC2,Tier 1ci,KC2E25-7400,,0:01:01,,
KC2,Tier 1ci,KC2E25-7400,,0:01:02,,
KC2,Tier 1ci,KC2E25-7400,,0:02:01,,
KC2,Tier 1ci,KC2E25-7400,,0:02:02,,
KC2,Tier 1ci,KC2E25-7400,,1:01:01,,
KC2,Tier 1ci,KC2E25-7400,,1:01:02,,
KC2,Tier 1ci,KC2E25-7400,,1:02:01,,
KC2,Tier 1ci,KC2E25-7400,,1:02:02,,
KC2,Tier 1ci,KC2E25-7400,,2:01:01,,
KC2,Tier 1ci,KC2E25-7400,,2:01:02,,
KC2,Tier 1ci,KC2E25-7400,,2:02:01,,
KC2,Tier 1ci,KC2E25-7400,,2:02:02,,
KC2,Tier 1ci,KC2E25-7400,,3:01:01,,
KC2,Tier 1ci,KC2E25-7400,,3:01:02,,
KC2,Tier 1ci,KC2E25-7400,,3:02:01,,
KC2,Tier 1ci,KC2E25-7400,,3:02:02,,
KC2,Tier 1ci,KC2E25-7400,,0:00:01,,
KC2,Tier 1ci,KC2E25-7400,,0:00:02,,
KC2,Tier 1ci,KC2E25-7400,,1:00:01,,
KC2,Tier 1ci,KC2E25-7400,,1:00:02,,
KC2,Tier 1ci,KC2E25-7400,,2:00:01,,
KC2,Tier 1ci,KC2E25-7400,,2:00:02,,
KC2,Tier 1ci,KC2E25-7400,,3:00:01,,
KC2,Tier 1ci,KC2E25-7400,,3:00:02,,
KC2,Tier 0s,KC2T0S171,,0:01:01,KC2B20,fc1/26
KC2,Tier 0s,KC2T0S171,,0:01:02,KC2R22,fc8/30
KC2,Tier 0s,KC2T0S171,,0:02:01,KC2R23,fc7/16
KC2,Tier 0s,KC2T0S171,,0:02:02,KC2B22,fc8/31
KC2,Tier 0s,KC2T0S171,,0:02:03,KC2R23,fc1/32
KC2,Tier 0s,KC2T0S171,,0:02:04,KC2B23,fc2/29
KC2,Tier 0s,KC2T0S171,,1:01:01,KC2B22,fc8/30
KC2,Tier 0s,KC2T0S171,,1:01:02,KC2R20,fc1/26
KC2,Tier 0s,KC2T0S171,,1:02:01,KC2R22,fc8/31
KC2,Tier 0s,KC2T0S171,,1:02:02,KC2B23,fc7/16
KC2,Tier 0s,KC2T0S171,,1:02:03,KC2R23,fc2/29
KC2,Tier 0s,KC2T0S171,,1:02:04,KC2B23,fc1/32
KC2,Tier 0s,KC2T0S171,,2:01:01,KC2B23,fc7/32
KC2,Tier 0s,KC2T0S171,,2:01:02,KC2R23,fc8/32
KC2,Tier 0s,KC2T0S171,,2:02:01,KC2R20,fc9/16
KC2,Tier 0s,KC2T0S171,,2:02:02,KC2B20,fc1/35
KC2,Tier 0s,KC2T0S171,,3:01:01,KC2B23,fc8/32
KC2,Tier 0s,KC2T0S171,,3:01:02,KC2R23,fc7/32
KC2,Tier 0s,KC2T0S171,,3:02:01,KC2R20,fc1/35
KC2,Tier 0s,KC2T0S171,,3:02:02,KC2B20,fc9/16
KC2,Tier 0s,KC2T0S171,,2:02:03,,
KC2,Tier 0s,KC2T0S171,,2:02:04,,
KC2,Tier 0s,KC2T0S171,,3:02:03,,
KC2,Tier 0s,KC2T0S171,,3:02:04,,
KC2,Tier 0s,KC2T0S171,,0:00:01,,
KC2,Tier 0s,KC2T0S171,,0:00:02,,
KC2,Tier 0s,KC2T0S171,,1:00:01,,
KC2,Tier 0s,KC2T0S171,,1:00:02,,
KC2,Tier 0s,KC2T0S171,,2:00:01,,
KC2,Tier 0s,KC2T0S171,,2:00:02,,
KC2,Tier 0s,KC2T0S171,,3:00:01,,
KC2,Tier 0s,KC2T0S171,,3:00:02,,
KC2,Tier 0s,KC2T0S183,,0:01:01,KC2B23,fc2/34
KC2,Tier 0s,KC2T0S183,,0:01:02,KC2R20,fc1/3
KC2,Tier 0s,KC2T0S183,,0:02:01,KC2R20,fc9/39
KC2,Tier 0s,KC2T0S183,,0:02:02,KC2B20,fc9/39-14CF81
KC2,Tier 0s,KC2T0S183,,0:02:03,KC2R23,fc7/34
KC2,Tier 0s,KC2T0S183,,0:02:04,KC2B23,fc8/34
KC2,Tier 0s,KC2T0S183,,1:01:01,KC2B20,fc1/3
KC2,Tier 0s,KC2T0S183,,1:01:02,KC2R23,fc2/34
KC2,Tier 0s,KC2T0S183,,1:02:01,KC2R20,fc9/39-14CF81
KC2,Tier 0s,KC2T0S183,,1:02:02,KC2B20,fc9/39
KC2,Tier 0s,KC2T0S183,,1:02:03,KC2R23,fc8/34
KC2,Tier 0s,KC2T0S183,,1:02:04,KC2B23,fc7/34
KC2,Tier 0s,KC2T0S183,,2:01:01,KC2B23,fc1/34
KC2,Tier 0s,KC2T0S183,,2:01:02,KC2R20,fc2/3
KC2,Tier 0s,KC2T0S183,,2:02:01,KC2R20,fc10/39
KC2,Tier 0s,KC2T0S183,,2:02:02,KC2B20,fc10/39-14DF81
KC2,Tier 0s,KC2T0S183,,3:01:01,KC2B20,fc2/3
KC2,Tier 0s,KC2T0S183,,3:01:02,KC2R23,fc1/34
KC2,Tier 0s,KC2T0S183,,3:02:01,KC2R20,fc10/39-14DF81
KC2,Tier 0s,KC2T0S183,,3:02:02,KC2B20,fc10/39
KC2,Tier 0s,KC2T0S183,,2:02:03,,
KC2,Tier 0s,KC2T0S183,,2:02:04,,
KC2,Tier 0s,KC2T0S183,,3:02:03,,
KC2,Tier 0s,KC2T0S183,,3:02:04,,
KC2,Tier 0s,KC2T0S183,,0:00:01,,
KC2,Tier 0s,KC2T0S183,,0:00:02,,
KC2,Tier 0s,KC2T0S183,,1:00:01,,
KC2,Tier 0s,KC2T0S183,,1:00:02,,
KC2,Tier 0s,KC2T0S183,,2:00:01,,
KC2,Tier 0s,KC2T0S183,,2:00:02,,
KC2,Tier 0s,KC2T0S183,,3:00:01,,
KC2,Tier 0s,KC2T0S183,,3:00:02,,
KC2,Tier 2g,KC2T2G217,,0:00:01,KC2B84,fc2/35
KC2,Tier 2g,KC2T2G217,,0:00:02,KC2R84,fc1/35
KC2,Tier 2g,KC2T2G217,,0:02:01,KC2R23,fc7/45
KC2,Tier 2g,KC2T2G217,,0:02:02,KC2B23,fc1/45
KC2,Tier 2g,KC2T2G217,,0:02:03,,
KC2,Tier 2g,KC2T2G217,,0:02:04,,
KC2,Tier 2g,KC2T2G217,,1:00:01,KC2B84,fc1/35
KC2,Tier 2g,KC2T2G217,,1:00:02,KC2R84,fc2/35
KC2,Tier 2g,KC2T2G217,,1:02:01,KC2R23,fc1/45
KC2,Tier 2g,KC2T2G217,,1:02:02,KC2B23,fc7/45
KC2,Tier 2g,KC2T2G217,,1:02:03,,
KC2,Tier 2g,KC2T2G217,,1:02:04,,
KC2,Tier 2g,KC2T2G217,,2:00:01,KC2B20,fc10/6
KC2,Tier 2g,KC2T2G217,,2:00:02,KC2R20,fc9/6
KC2,Tier 2g,KC2T2G217,,2:02:01,,
KC2,Tier 2g,KC2T2G217,,2:02:02,,
KC2,Tier 2g,KC2T2G217,,2:02:03,KC2R84,fc7/35
KC2,Tier 2g,KC2T2G217,,2:02:04,KC2B84,fc8/35
KC2,Tier 2g,KC2T2G217,,3:00:01,KC2B20,fc9/6
KC2,Tier 2g,KC2T2G217,,3:00:02,KC2R20,fc10/6
KC2,Tier 2g,KC2T2G217,,3:02:01,,
KC2,Tier 2g,KC2T2G217,,3:02:02,,
KC2,Tier 2g,KC2T2G217,,3:02:03,KC2R84,fc8/35
KC2,Tier 2g,KC2T2G217,,3:02:04,KC2B84,fc7/35
KC2,Tier 2g,KC2T2G217,,0:01:01,,
KC2,Tier 2g,KC2T2G217,,0:01:02,,
KC2,Tier 2g,KC2T2G217,,1:01:01,,
KC2,Tier 2g,KC2T2G217,,1:01:02,,
KC2,Tier 2g,KC2T2G217,,2:01:01,,
KC2,Tier 2g,KC2T2G217,,2:01:02,,
KC2,Tier 2g,KC2T2G217,,3:01:01,,
KC2,Tier 2g,KC2T2G217,,3:01:02,,
KC2,Tier 2g,KC2T2G157,,0:01:01,KC2B20,fc2/25
KC2,Tier 2g,KC2T2G157,,0:01:02,KC2R20,fc1/25
KC2,Tier 2g,KC2T2G157,,0:02:01,,
KC2,Tier 2g,KC2T2G157,,0:02:02,,
KC2,Tier 2g,KC2T2G157,,0:02:03,,
KC2,Tier 2g,KC2T2G157,,0:02:04,,
KC2,Tier 2g,KC2T2G157,,1:01:01,KC2B20,fc1/25
KC2,Tier 2g,KC2T2G157,,1:01:02,KC2R20,fc2/25
KC2,Tier 2g,KC2T2G157,,1:02:01,,
KC2,Tier 2g,KC2T2G157,,1:02:02,,
KC2,Tier 2g,KC2T2G157,,1:02:03,,
KC2,Tier 2g,KC2T2G157,,1:02:04,,
KC2,Tier 2g,KC2T2G157,,2:01:01,KC2B23,fc2/30
KC2,Tier 2g,KC2T2G157,,2:01:02,KC2R23,fc1/30
KC2,Tier 2g,KC2T2G157,,2:02:01,KC2R84,fc1/6
KC2,Tier 2g,KC2T2G157,,2:02:02,KC2B84,fc2/6
KC2,Tier 2g,KC2T2G157,,3:01:01,KC2B23,fc1/30
KC2,Tier 2g,KC2T2G157,,3:01:02,KC2R23,fc2/30
KC2,Tier 2g,KC2T2G157,,3:02:01,KC2R84,fc2/6
KC2,Tier 2g,KC2T2G157,,3:02:02,KC2B84,fc1/6
KC2,Tier 2g,KC2T2G157,,2:02:03,KC2R84,fc8/6
KC2,Tier 2g,KC2T2G157,,2:02:04,KC2B84,fc7/6
KC2,Tier 2g,KC2T2G157,,3:02:03,KC2R84,fc7/6
KC2,Tier 2g,KC2T2G157,,3:02:04,KC2B84,fc8/6
KC2,Tier 2g,KC2T2G157,,0:00:01,,
KC2,Tier 2g,KC2T2G157,,0:00:02,,
KC2,Tier 2g,KC2T2G157,,1:00:01,,
KC2,Tier 2g,KC2T2G157,,1:00:02,,
KC2,Tier 2g,KC2T2G157,,2:00:01,,
KC2,Tier 2g,KC2T2G157,,2:00:02,,
KC2,Tier 2g,KC2T2G157,,3:00:01,,
KC2,Tier 2g,KC2T2G157,,3:00:02,,
KC2,Tier 0s,KC2T0S200,,0:00:01,,
KC2,Tier 0s,KC2T0S200,,0:00:02,,
KC2,Tier 0s,KC2T0S200,,0:00:03,KC2R23,fc7/33
KC2,Tier 0s,KC2T0S200,,0:00:04,KC2R23,fc1/43
KC2,Tier 0s,KC2T0S200,,0:03:01,,
KC2,Tier 0s,KC2T0S200,,0:03:02,KC2R84,fc1/26
KC2,Tier 0s,KC2T0S200,,0:03:03,KC2R23,fc2/17
KC2,Tier 0s,KC2T0S200,,0:03:04,KC2R23,fc7/43
KC2,Tier 0s,KC2T0S200,,0:04:01,,
KC2,Tier 0s,KC2T0S200,,0:04:02,,
KC2,Tier 0s,KC2T0S200,,0:04:03,,
KC2,Tier 0s,KC2T0S200,,0:04:04,KC2R21,fc9/5
KC2,Tier 0s,KC2T0S200,,0:05:01,,
KC2,Tier 0s,KC2T0S200,,0:05:02,KC2R23,fc2/32
KC2,Tier 0s,KC2T0S200,,0:05:03,KC2R20,fc11/16
KC2,Tier 0s,KC2T0S200,,0:05:04,KC2R22,fc8/35
KC2,Tier 0s,KC2T0S200,,0:06:01,,
KC2,Tier 0s,KC2T0S200,,0:06:02,KC2R23,fc1/42
KC2,Tier 0s,KC2T0S200,,0:06:03,KC2R21,fc9/7
KC2,Tier 0s,KC2T0S200,,0:06:04,KC2R23,fc1/1
KC2,Tier 0s,KC2T0S200,,1:00:01,,
KC2,Tier 0s,KC2T0S200,,1:00:02,,
KC2,Tier 0s,KC2T0S200,,1:00:03,KC2R23,fc8/33
KC2,Tier 0s,KC2T0S200,,1:00:04,KC2R23,fc2/43
KC2,Tier 0s,KC2T0S200,,1:03:01,,
KC2,Tier 0s,KC2T0S200,,1:03:02,KC2R84,fc7/26
KC2,Tier 0s,KC2T0S200,,1:03:03,KC2R23,fc8/41
KC2,Tier 0s,KC2T0S200,,1:03:04,KC2R23,fc8/43
KC2,Tier 0s,KC2T0S200,,1:04:01,,
KC2,Tier 0s,KC2T0S200,,1:04:02,,
KC2,Tier 0s,KC2T0S200,,1:04:03,,
KC2,Tier 0s,KC2T0S200,,1:04:04,KC2R21,fc9/6
KC2,Tier 0s,KC2T0S200,,1:05:01,,
KC2,Tier 0s,KC2T0S200,,1:05:02,KC2R23,fc8/1
KC2,Tier 0s,KC2T0S200,,1:05:03,KC2R20,fc12/16
KC2,Tier 0s,KC2T0S200,,1:05:04,KC2R22,fc8/36
KC2,Tier 0s,KC2T0S200,,1:06:01,,
KC2,Tier 0s,KC2T0S200,,1:06:02,KC2R23,fc2/23
KC2,Tier 0s,KC2T0S200,,1:06:03,KC2R21,fc9/8
KC2,Tier 0s,KC2T0S200,,1:06:04,KC2R23,fc2/1
KC2,Tier 0s,KC2T0S200,,2:00:01,,
KC2,Tier 0s,KC2T0S200,,2:00:02,,
KC2,Tier 0s,KC2T0S200,,2:00:03,KC2B23,fc7/33
KC2,Tier 0s,KC2T0S200,,2:00:04,KC2B23,fc1/43
KC2,Tier 0s,KC2T0S200,,2:03:01,,
KC2,Tier 0s,KC2T0S200,,2:03:02,KC2B84,fc1/26
KC2,Tier 0s,KC2T0S200,,2:03:03,KC2B23,fc2/17
KC2,Tier 0s,KC2T0S200,,2:03:04,KC2B23,fc7/43
KC2,Tier 0s,KC2T0S200,,2:04:01,,
KC2,Tier 0s,KC2T0S200,,2:04:02,,
KC2,Tier 0s,KC2T0S200,,2:04:03,,
KC2,Tier 0s,KC2T0S200,,2:04:04,KC2B21,fc9/5
KC2,Tier 0s,KC2T0S200,,2:05:01,,
KC2,Tier 0s,KC2T0S200,,2:05:02,KC2B23,fc2/32
KC2,Tier 0s,KC2T0S200,,2:05:03,KC2B20,fc11/16
KC2,Tier 0s,KC2T0S200,,2:05:04,KC2B22,fc8/35
KC2,Tier 0s,KC2T0S200,,2:06:01,,
KC2,Tier 0s,KC2T0S200,,2:06:02,KC2B23,fc1/42
KC2,Tier 0s,KC2T0S200,,2:06:03,KC2B21,fc9/7
KC2,Tier 0s,KC2T0S200,,2:06:04,KC2B23,fc1/1
KC2,Tier 0s,KC2T0S200,,3:00:01,,
KC2,Tier 0s,KC2T0S200,,3:00:02,,
KC2,Tier 0s,KC2T0S200,,3:00:03,KC2B23,fc8/33
KC2,Tier 0s,KC2T0S200,,3:00:04,KC2B23,fc2/43
KC2,Tier 0s,KC2T0S200,,3:03:01,,
KC2,Tier 0s,KC2T0S200,,3:03:02,KC2B84,fc7/26
KC2,Tier 0s,KC2T0S200,,3:03:03,KC2B23,fc8/41
KC2,Tier 0s,KC2T0S200,,3:03:04,KC2B23,fc8/43
KC2,Tier 0s,KC2T0S200,,3:04:01,,
KC2,Tier 0s,KC2T0S200,,3:04:02,,
KC2,Tier 0s,KC2T0S200,,3:04:03,,
KC2,Tier 0s,KC2T0S200,,3:04:04,KC2B21,fc9/6
KC2,Tier 0s,KC2T0S200,,3:05:01,,
KC2,Tier 0s,KC2T0S200,,3:05:02,KC2B23,fc8/1
KC2,Tier 0s,KC2T0S200,,3:05:03,KC2B20,fc12/16
KC2,Tier 0s,KC2T0S200,,3:05:04,KC2B22,fc8/36
KC2,Tier 0s,KC2T0S200,,3:06:01,,
KC2,Tier 0s,KC2T0S200,,3:06:02,KC2B23,fc2/23
KC2,Tier 0s,KC2T0S200,,3:06:03,KC2B21,fc9/8
KC2,Tier 0s,KC2T0S200,,3:06:04,KC2B23,fc2/1
KC2,Tier 0s,KC2T0S200,,0:01:01,,
KC2,Tier 0s,KC2T0S200,,0:01:02,,
KC2,Tier 0s,KC2T0S200,,0:01:03,,
KC2,Tier 0s,KC2T0S200,,0:01:04,,
KC2,Tier 0s,KC2T0S200,,0:02:01,,
KC2,Tier 0s,KC2T0S200,,0:02:02,,
KC2,Tier 0s,KC2T0S200,,0:02:03,,
KC2,Tier 0s,KC2T0S200,,0:02:04,,
KC2,Tier 0s,KC2T0S200,,1:01:01,,
KC2,Tier 0s,KC2T0S200,,1:01:02,,
KC2,Tier 0s,KC2T0S200,,1:01:03,,
KC2,Tier 0s,KC2T0S200,,1:01:04,,
KC2,Tier 0s,KC2T0S200,,1:02:01,,
KC2,Tier 0s,KC2T0S200,,1:02:02,,
KC2,Tier 0s,KC2T0S200,,1:02:03,,
KC2,Tier 0s,KC2T0S200,,1:02:04,,
KC2,Tier 0s,KC2T0S200,,2:01:01,,
KC2,Tier 0s,KC2T0S200,,2:01:02,,
KC2,Tier 0s,KC2T0S200,,2:01:03,,
KC2,Tier 0s,KC2T0S200,,2:01:04,,
KC2,Tier 0s,KC2T0S200,,2:02:01,,
KC2,Tier 0s,KC2T0S200,,2:02:02,,
KC2,Tier 0s,KC2T0S200,,2:02:03,,
KC2,Tier 0s,KC2T0S200,,2:02:04,,
KC2,Tier 0s,KC2T0S200,,3:01:01,,
KC2,Tier 0s,KC2T0S200,,3:01:02,,
KC2,Tier 0s,KC2T0S200,,3:01:03,,
KC2,Tier 0s,KC2T0S200,,3:01:04,,
KC2,Tier 0s,KC2T0S200,,3:02:01,,
KC2,Tier 0s,KC2T0S200,,3:02:02,,
KC2,Tier 0s,KC2T0S200,,3:02:03,,
KC2,Tier 0s,KC2T0S200,,3:02:04,,
KC2,Tier 2g,KC2T2G177,,0:00:01,KC2B20,fc11/4
KC2,Tier 2g,KC2T2G177,,0:00:02,KC2R20,fc9/4
KC2,Tier 2g,KC2T2G177,,0:02:01,KC2R21,fc1/2
KC2,Tier 2g,KC2T2G177,,0:02:02,KC2B21,fc1/2
KC2,Tier 2g,KC2T2G177,,0:02:03,KC2R22,fc2/46
KC2,Tier 2g,KC2T2G177,,0:02:04,KC2B22,fc2/46
KC2,Tier 2g,KC2T2G177,,1:00:01,KC2B20,fc9/4
KC2,Tier 2g,KC2T2G177,,1:00:02,KC2R20,fc11/4
KC2,Tier 2g,KC2T2G177,,1:02:01,KC2R21,fc3/2
KC2,Tier 2g,KC2T2G177,,1:02:02,KC2B21,fc3/2
KC2,Tier 2g,KC2T2G177,,1:02:03,KC2R22,fc8/24
KC2,Tier 2g,KC2T2G177,,1:02:04,KC2B22,fc8/24
KC2,Tier 2g,KC2T2G177,,2:00:01,KC2B23,fc1/36
KC2,Tier 2g,KC2T2G177,,2:00:02,KC2R23,fc1/35
KC2,Tier 2g,KC2T2G177,,2:02:01,KC2R84,fc8/11
KC2,Tier 2g,KC2T2G177,,2:02:02,KC2B84,fc7/11
KC2,Tier 2g,KC2T2G177,,2:02:03,KC2R84,fc2/18
KC2,Tier 2g,KC2T2G177,,2:02:04,KC2B84,fc1/18
KC2,Tier 2g,KC2T2G177,,3:00:01,KC2B23,fc1/35
KC2,Tier 2g,KC2T2G177,,3:00:02,KC2R23,fc1/36
KC2,Tier 2g,KC2T2G177,,3:02:01,KC2R84,fc7/11
KC2,Tier 2g,KC2T2G177,,3:02:02,KC2B84,fc8/11
KC2,Tier 2g,KC2T2G177,,3:02:03,KC2R84,fc1/18
KC2,Tier 2g,KC2T2G177,,3:02:04,KC2B84,fc2/18
KC2,Tier 2g,KC2T2G177,,0:01:01,,
KC2,Tier 2g,KC2T2G177,,0:01:02,,
KC2,Tier 2g,KC2T2G177,,1:01:01,,
KC2,Tier 2g,KC2T2G177,,1:01:02,,
